timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672296419016,19569,Monolithic-based client,200,,client-to-application (GET) 1-983,text,true,,264325,127,907,907,http://172.31.47.81/sensing/data,3916,0,6
1672296419980,18606,Monolithic-based client,200,,client-to-application (GET) 1-1794,text,true,,264325,127,906,906,http://172.31.47.81/sensing/data,4112,0,16
1672296418449,20137,Monolithic-based client,200,,client-to-application (GET) 1-495,text,true,,264325,127,906,906,http://172.31.47.81/sensing/data,2847,0,5
1672296419733,18853,Monolithic-based client,200,,client-to-application (GET) 1-1499,text,true,,264325,127,904,904,http://172.31.47.81/sensing/data,4319,0,15
1672296418822,19765,Monolithic-based client,200,,client-to-application (GET) 1-803,text,true,,264325,127,903,903,http://172.31.47.81/sensing/data,3387,0,4
1672296419306,19286,Monolithic-based client,200,,client-to-application (GET) 1-1236,text,true,,264325,127,902,902,http://172.31.47.81/sensing/data,4118,0,5
1672296419976,18617,Monolithic-based client,200,,client-to-application (GET) 1-1788,text,true,,264325,127,901,901,http://172.31.47.81/sensing/data,5959,0,7
1672296419216,19379,Monolithic-based client,200,,client-to-application (GET) 1-1167,text,true,,264325,127,900,900,http://172.31.47.81/sensing/data,6789,0,1
1672296419408,19196,Monolithic-based client,200,,client-to-application (GET) 1-1300,text,true,,264325,127,899,899,http://172.31.47.81/sensing/data,4510,0,7
1672296419748,18856,Monolithic-based client,200,,client-to-application (GET) 1-1527,text,true,,264325,127,898,898,http://172.31.47.81/sensing/data,6268,0,1037
1672296418597,20007,Monolithic-based client,200,,client-to-application (GET) 1-605,text,true,,264325,127,897,897,http://172.31.47.81/sensing/data,2899,0,6
1672296418606,19999,Monolithic-based client,200,,client-to-application (GET) 1-614,text,true,,264325,127,897,897,http://172.31.47.81/sensing/data,3826,0,10
1672296419250,19355,Monolithic-based client,200,,client-to-application (GET) 1-1187,text,true,,264325,127,896,896,http://172.31.47.81/sensing/data,3551,0,8
