timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672301142915,12832,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3090,text,true,,263988,191,1913,1913,http://172.31.37.72/sensing/data,12784,0,10
1672301142917,12832,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3097,text,true,,263988,191,1912,1912,http://172.31.37.72/sensing/data,12804,0,8
1672301142915,12848,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3091,text,true,,263988,191,1911,1911,http://172.31.37.72/sensing/data,12816,0,10
1672301142920,12844,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3103,text,true,,263988,191,1910,1910,http://172.31.37.72/sensing/data,12830,0,6
1672301142916,12856,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3093,text,true,,263988,191,1909,1909,http://172.31.37.72/sensing/data,12831,0,9
1672301142918,12855,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3098,text,true,,263988,191,1908,1908,http://172.31.37.72/sensing/data,12829,0,8
1672301142918,12869,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3099,text,true,,263988,191,1907,1907,http://172.31.37.72/sensing/data,12829,0,7
1672301142919,12876,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3100,text,true,,263988,191,1906,1906,http://172.31.37.72/sensing/data,12844,0,6
1672301142917,12878,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3094,text,true,,263988,191,1905,1905,http://172.31.37.72/sensing/data,12830,0,7
1672301142921,12874,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3106,text,true,,263988,191,1904,1904,http://172.31.37.72/sensing/data,12852,0,5
1672301142900,12903,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3061,text,true,,263988,191,1903,1903,http://172.31.37.72/sensing/data,12673,0,6
1672301142921,12898,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3105,text,true,,263988,191,1902,1902,http://172.31.37.72/sensing/data,12866,0,3
1672301142920,12900,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3101,text,true,,263988,191,1901,1901,http://172.31.37.72/sensing/data,12868,0,5
1672301142902,12926,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3068,text,true,,263988,191,1900,1900,http://172.31.37.72/sensing/data,12691,0,10
1672301142926,12902,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3111,text,true,,263988,191,1899,1899,http://172.31.37.72/sensing/data,12869,0,6
1672301142920,12915,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3102,text,true,,263988,191,1898,1898,http://172.31.37.72/sensing/data,12875,0,4
1672301142923,12913,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3108,text,true,,263988,191,1897,1897,http://172.31.37.72/sensing/data,12880,0,2
1672301142922,12918,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3107,text,true,,263988,191,1896,1896,http://172.31.37.72/sensing/data,12873,0,4
1672301142927,12915,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3112,text,true,,263988,191,1895,1895,http://172.31.37.72/sensing/data,12876,0,5
1672301142921,12927,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3104,text,true,,263988,191,1894,1894,http://172.31.37.72/sensing/data,12842,0,5
1672301142927,12925,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3113,text,true,,263988,191,1893,1893,http://172.31.37.72/sensing/data,12892,0,5
1672301142931,12922,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3115,text,true,,263988,191,1892,1892,http://172.31.37.72/sensing/data,12889,0,8
1672301142925,12936,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3110,text,true,,263988,191,1891,1891,http://172.31.37.72/sensing/data,12902,0,7
1672301142934,12931,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3120,text,true,,263988,191,1890,1890,http://172.31.37.72/sensing/data,12913,0,7
1672301142934,12933,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3119,text,true,,263988,191,1889,1889,http://172.31.37.72/sensing/data,12913,0,7
1672301142933,12956,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3116,text,true,,263988,191,1888,1888,http://172.31.37.72/sensing/data,12903,0,7
1672301142927,12962,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3109,text,true,,263988,191,1887,1887,http://172.31.37.72/sensing/data,12908,0,5
1672301142935,12968,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3121,text,true,,263988,191,1886,1886,http://172.31.37.72/sensing/data,12926,0,5
1672301142934,12969,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3114,text,true,,263988,191,1885,1885,http://172.31.37.72/sensing/data,12902,0,9
1672301142936,12979,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3124,text,true,,263988,191,1884,1884,http://172.31.37.72/sensing/data,12927,0,4
1672301142934,12982,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3118,text,true,,263988,191,1883,1883,http://172.31.37.72/sensing/data,12933,0,6
1672301142934,12989,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3117,text,true,,263988,191,1882,1882,http://172.31.37.72/sensing/data,12945,0,6
1672301142935,12989,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3122,text,true,,263988,191,1881,1881,http://172.31.37.72/sensing/data,12944,0,6
1672301142937,13006,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3130,text,true,,263988,191,1880,1880,http://172.31.37.72/sensing/data,12966,0,3
1672301142936,13007,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3125,text,true,,263988,191,1879,1879,http://172.31.37.72/sensing/data,12967,0,4
1672301142936,13007,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3126,text,true,,263988,191,1879,1879,http://172.31.37.72/sensing/data,12943,0,5
1672301142937,13015,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3129,text,true,,263988,191,1877,1877,http://172.31.37.72/sensing/data,12943,0,5
1672301142937,13023,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3128,text,true,,263988,191,1876,1876,http://172.31.37.72/sensing/data,12986,0,3
1672301142936,13024,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3123,text,true,,263988,191,1876,1876,http://172.31.37.72/sensing/data,12988,0,7
1672301142938,13029,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3133,text,true,,263988,191,1874,1874,http://172.31.37.72/sensing/data,12978,0,4
1672301142938,13030,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3132,text,true,,263988,191,1873,1873,http://172.31.37.72/sensing/data,13006,0,2
1672301142943,13026,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3136,text,true,,263988,191,1872,1872,http://172.31.37.72/sensing/data,12993,0,12
1672301142937,13033,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3127,text,true,,263988,191,1871,1871,http://172.31.37.72/sensing/data,12986,0,3
1672301142944,13043,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3138,text,true,,263988,191,1870,1870,http://172.31.37.72/sensing/data,13008,0,11
1672301142938,13049,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3135,text,true,,263988,191,1870,1870,http://172.31.37.72/sensing/data,12998,0,2
1672301142917,13071,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3096,text,true,,263988,191,1868,1868,http://172.31.37.72/sensing/data,12822,0,8
1672301142946,13043,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3131,text,true,,263988,191,1867,1867,http://172.31.37.72/sensing/data,13014,0,9
1672301142949,13046,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3140,text,true,,263988,191,1866,1866,http://172.31.37.72/sensing/data,13019,0,14
1672301142951,13046,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3143,text,true,,263988,191,1865,1865,http://172.31.37.72/sensing/data,13018,0,12
1672301142938,13061,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3134,text,true,,263988,191,1864,1864,http://172.31.37.72/sensing/data,13029,0,3
1672301142952,13049,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3144,text,true,,263988,191,1863,1863,http://172.31.37.72/sensing/data,13023,0,11
1672301142939,13064,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3137,text,true,,263988,191,1862,1862,http://172.31.37.72/sensing/data,13029,0,2
1672301142952,13052,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3146,text,true,,263988,191,1861,1861,http://172.31.37.72/sensing/data,13036,0,11
1672301142953,13067,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3149,text,true,,263988,191,1860,1860,http://172.31.37.72/sensing/data,13042,0,10
1672301142951,13080,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3142,text,true,,263988,191,1859,1859,http://172.31.37.72/sensing/data,13045,0,12
1672301142951,13080,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3141,text,true,,263988,191,1858,1858,http://172.31.37.72/sensing/data,13045,0,12
1672301142952,13080,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3145,text,true,,263988,191,1857,1857,http://172.31.37.72/sensing/data,13044,0,11
1672301142949,13084,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3139,text,true,,263988,191,1856,1856,http://172.31.37.72/sensing/data,13039,0,14
1672301142958,13081,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3151,text,true,,263988,191,1855,1855,http://172.31.37.72/sensing/data,13046,0,6
1672301142958,13081,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3152,text,true,,263988,191,1854,1854,http://172.31.37.72/sensing/data,13043,0,6
1672301142959,13089,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3155,text,true,,263988,191,1853,1853,http://172.31.37.72/sensing/data,13060,0,5
1672301142956,13100,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3148,text,true,,263988,191,1852,1852,http://172.31.37.72/sensing/data,13064,0,8
1672301142960,13104,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3159,text,true,,263988,191,1851,1851,http://172.31.37.72/sensing/data,13072,0,4
1672301142953,13119,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3147,text,true,,263988,191,1850,1850,http://172.31.37.72/sensing/data,13066,0,10
1672301142959,13113,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3156,text,true,,263988,191,1850,1850,http://172.31.37.72/sensing/data,13080,0,5
1672301142959,13113,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3154,text,true,,263988,191,1848,1848,http://172.31.37.72/sensing/data,13060,0,5
1672301142960,13119,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3157,text,true,,263988,191,1847,1847,http://172.31.37.72/sensing/data,13079,0,4
1672301142958,13121,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3153,text,true,,263988,191,1846,1846,http://172.31.37.72/sensing/data,13074,0,6
1672301142962,13118,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3162,text,true,,263988,191,1845,1845,http://172.31.37.72/sensing/data,13085,0,2
1672301142957,13127,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3150,text,true,,263988,191,1844,1844,http://172.31.37.72/sensing/data,13074,0,7
1672301142961,13131,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3160,text,true,,263988,191,1843,1843,http://172.31.37.72/sensing/data,13103,0,3
1672301142962,13130,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3166,text,true,,263988,191,1842,1842,http://172.31.37.72/sensing/data,13094,0,2
1672301142960,13140,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3158,text,true,,263988,191,1841,1841,http://172.31.37.72/sensing/data,13119,0,4
1672301142961,13154,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3161,text,true,,263988,191,1840,1840,http://172.31.37.72/sensing/data,13119,0,3
1672301142962,13164,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3165,text,true,,263988,191,1839,1839,http://172.31.37.72/sensing/data,13130,0,2
1672301142964,13171,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3168,text,true,,263988,191,1838,1838,http://172.31.37.72/sensing/data,13137,0,8
1672301142964,13172,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3169,text,true,,263988,191,1837,1837,http://172.31.37.72/sensing/data,13151,0,9
1672301142961,13176,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3163,text,true,,263988,191,1836,1836,http://172.31.37.72/sensing/data,13154,0,3
1672301142962,13181,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3164,text,true,,263988,191,1835,1835,http://172.31.37.72/sensing/data,13161,0,2
1672301142963,13188,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3167,text,true,,263988,191,1834,1834,http://172.31.37.72/sensing/data,13171,0,2
1672301142966,13186,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3171,text,true,,263988,191,1833,1833,http://172.31.37.72/sensing/data,13157,0,7
1672301142967,13188,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-3172,text,true,,263988,191,1832,1832,http://172.31.37.72/sensing/data,13168,0,6
